104.483871	87.096774	178.096774	109.225806	67.83871	512.516129	325.483871
112.290323	85.354839	211.451613	128.483871	70.064516	555.741935	374.612903
121.290323	72.935484	222.806452	138.129032	80.967742	655.225806	423.645161
141.451613	125.096774	231.935484	157.645161	97.83871	689.741935	452.096774
157.580645	138.16129	238.258065	174.387097	107.516129	699.451613	457.096774
178.387097	151.193548	237.580645	191.516129	120.935484	717.967742	476.612903
189.16129	169	229.709677	207	131.709677	713.709677	445.677419
227.16129	197.709677	211.903226	257.645161	162.354839	664.290323	422.387097
253.483871	218.548387	201.806452	278.709677	180.741935	640.193548	406.516129
273.548387	238.83871	186.935484	314.645161	191.612903	597.483871	382.290323
301.967742	260.193548	171.967742	336.774194	215.903226	564.322581	353.419355
350.354839	307.774194	153.580645	402.903226	250.483871	474.677419	291.387097
381.258065	329.290323	135.096774	431.322581	259.774194	426.387097	277.419355
397.870968	345.83871	118.354839	466.451613	287.516129	400.129032	243.83871
423.709677	365.967742	105.870968	496	305.032258	360.419355	224.83871
457	386	88.612903	529.387097	322.548387	297.129032	185.193548
457.193548	388.483871	75.935484	552.870968	333.548387	281.322581	169.483871
454.83871	393.419355	71.806452	547.677419	337.677419	249.645161	150.83871
458.290323	381.064516	63.645161	540.677419	333.870968	223.741935	140.903226
432.419355	360.354839	50.322581	516.709677	312.741935	195.774194	119.096774
413.83871	351.741935	46.16129	478.322581	305.193548	170.612903	104.322581
382.225806	332.612903	41.032258	451.225806	291.548387	160.774194	96
361.322581	303.806452	37.032258	423.322581	271.451613	145.258065	84.322581
308.645161	204.806452	27.612903	361.096774	225.032258	119.935484	75.032258
284.129032	188.580645	26.193548	318.387097	211.580645	114.935484	64.935484
262.516129	167.354839	24.774194	295.709677	187.806452	102.225806	63.16129
58.548387	61.322581	146.741935	84.709677	198.83871	519.967742	244.322581
71.709677	80.580645	165.903226	117.290323	114.806452	587.645161	243.870968
67.870968	88.677419	193.483871	126.096774	110.064516	576.677419	303.064516
69.548387	98.387097	204.322581	133.935484	118.419355	699.322581	328.096774
76.870968	107.677419	208.774194	150.290323	127.258065	738.548387	333.741935
91.83871	126.032258	217.548387	175.580645	285.612903	761.16129	349.612903
99.387097	142.677419	219.548387	193.193548	302.290323	760.064516	338.548387
113.935484	158.580645	206.709677	211.709677	269.451613	771.870968	339.709677
125	175.580645	211.548387	232.612903	319.483871	727.064516	338.290323
150.580645	212.483871	190.16129	282.903226	394.645161	683	306.419355
163.16129	234.193548	179.935484	307	380.032258	639.548387	289.483871
178.806452	250.516129	166.096774	346.709677	473.129032	595.064516	277.064516
183.903226	263.032258	155.483871	381.903226	488.741935	557.096774	257.096774
207.83871	304.935484	127.806452	453	740.806452	468.774194	210.709677
228.83871	335.774194	121.870968	466.645161	892.548387	410.451613	196.612903
245.612903	343.548387	108.322581	495.774194	921.193548	377.032258	179.290323
257.774194	354.483871	97.903226	521.870968	950.129032	346.032258	162.612903
267.806452	371.354839	80.677419	552.16129	1002.935484	284.483871	135.096774
264.935484	359.225806	69.064516	561	1000.096774	271.967742	117.645161
263.516129	354.193548	65.290323	547.516129	992.870968	241.83871	106.580645
253.709677	353.322581	60.16129	535.935484	1000.677419	222.322581	97.451613
233.612903	324.290323	43.612903	492.612903	762.419355	188.548387	80.354839
228.354839	298.322581	40.645161	460.064516	705.451613	165	75.419355
208.290323	299.032258	34.451613	420.258065	453.064516	156.774194	67.935484
190.741935	274.645161	34	397.064516	440.612903	142.677419	60.419355
164.548387	238.83871	26.096774	325.580645	309.096774	127.193548	48.419355
151.290323	222.193548	22.967742	285.387097	273.225806	114.483871	44.774194
52.483871	92.709677	215.322581	85.354839	84.967742	475.129032	190
60.967742	99.516129	201.580645	104.193548	94.774194	514.774194	193.83871
70.354839	121.709677	253.451613	129.322581	120.322581	532.645161	254.580645
77.483871	131.258065	271.064516	140.516129	132.322581	636.290323	278.16129
86.806452	144.096774	279.741935	144.419355	141.258065	647.903226	280.774194
96.258065	161	288.741935	162.193548	155.225806	666.516129	290.935484
119	192.806452	284.193548	201.935484	183.83871	678.580645	295.193548
127.387097	213.709677	286.580645	216.032258	204.096774	674.064516	285.645161
138.580645	234.870968	283.935484	232.870968	221.419355	654.548387	276.032258
156.451613	248.16129	261.225806	258.83871	245.870968	640	276.516129
184.806452	296.258065	237.741935	310.096774	297.16129	582.322581	244.580645
202.903226	324.548387	226.516129	336.612903	324.419355	532.580645	235.258065
219.064516	346.129032	210.774194	360.870968	357.806452	507.354839	224.354839
225.774194	367.290323	187.645161	400	397.516129	464.387097	202.354839
244.354839	428.870968	166.580645	438	463.451613	373.903226	154.677419
249.741935	446.83871	149.096774	469.064516	499.548387	340.870968	134.354839
261.096774	469.903226	139.709677	479.258065	518	306.548387	125.677419
270.645161	480.774194	124.064516	502.322581	554.612903	280.387097	108.258065
277.354839	487.935484	104.193548	516.419355	556.548387	237.419355	89.806452
284.419355	476.516129	91.709677	515.935484	542	220.419355	89.129032
269.903226	459.129032	82.612903	505.483871	549	198.741935	73.870968
263.16129	450.258065	74.903226	484	528	183.645161	69.387097
226.967742	413.129032	61.064516	431.129032	462.967742	148.741935	53.774194
210.322581	400.096774	55.290323	397.096774	426.645161	134.451613	45.677419
211.806452	373.387097	47.709677	373	388.935484	129.806452	45.354839
188.419355	340.774194	45.677419	341.935484	353.677419	116.129032	42.419355
153.967742	298.516129	39.193548	296.096774	302.580645	101.580645	32.935484
37.193548	110.322581	256.258065	81.387097	88.677419	417.258065	137.032258
42.677419	124.129032	237.612903	92.580645	96.709677	432.903226	138.516129
47.580645	134.612903	232.129032	97.354839	115.419355	404.516129	149.096774
53.419355	162.645161	325.451613	116.516129	135.290323	531.419355	214.806452
61.032258	178.935484	343.774194	119.677419	149.967742	545.064516	218.258065
69.967742	187.677419	343.516129	140	165.096774	552.741935	226.806452
79.225806	207.935484	347.677419	148.129032	174.193548	569.16129	233.16129
96.935484	244.258065	346.83871	184.806452	220.354839	565.741935	226.032258
108.032258	273.548387	340.806452	198.935484	235.290323	544.935484	219.967742
118.225806	301.225806	321.322581	219.83871	258.322581	543.354839	215.548387
127.580645	328.548387	307.677419	235.16129	293.193548	511.580645	208
157.258065	371.903226	269.258065	284.645161	338.645161	459.612903	187.032258
170.451613	403.290323	249.806452	313.193548	372.83871	431.580645	172.903226
184.129032	439.354839	232.516129	335.16129	414.645161	398.096774	152.483871
198.064516	463.064516	207.16129	357.290323	455.193548	363.935484	141.677419
216.967742	524.612903	179.096774	388.129032	539.419355	292.419355	111.387097
224.193548	544.612903	159.967742	404.741935	554.774194	263.419355	100.870968
235.548387	552.645161	148.548387	422.580645	585.096774	251.645161	89.903226
230.580645	564.741935	138.387097	432.806452	598.193548	233.225806	78.645161
237.032258	558.935484	109.612903	427.064516	592.064516	190.967742	66.935484
232.129032	549.096774	97.903226	410.419355	569.032258	170.516129	63.064516
226.096774	545.677419	95.83871	395.193548	553.645161	150.645161	52.709677
212.387097	522.032258	81.677419	378.290323	513.129032	139.193548	48.83871
188.645161	468.354839	71.774194	335.16129	441.193548	116.967742	36.483871
172.483871	440.258065	64.290323	315	415.83871	107.193548	34.129032
162.16129	395.903226	58.709677	288.709677	379.387097	103.225806	30.774194
146.774194	382.903226	54.483871	260.451613	353.645161	88.322581	28.064516
